word	emotion
攀龙附骥	negative
依草附木	negative
谗口嗷嗷	negative
积毁销骨	negative
玄酒瓠腑	negative
搬口弄舌	negative
挑拨离间	negative
荒淫无道	negative
声色货利	negative
爨桂炊玉	negative
食玉炊桂	negative
杀人灭口	negative
杀人越货	negative
寅吃卯粮	negative
扶东倒西	negative
兵连祸结	negative
烽火连天	negative
柔茹寡断	negative
打躬作揖	negative
俯首帖耳	negative
下气怡声	negative
恶醉强酒	negative
劈两分星	negative
漏网之鱼	negative
逍遥法外	negative
撒村骂街	negative
贿赂公行	negative
远水不救近火	negative
似箭在弦	negative
错综复杂	negative
差三错四	negative
轻重倒置	negative
跋前疐后	negative
焦头烂额	negative
浑身解数	negative
图穷匕见	negative
有加无已	negative
风云不测	negative
人命危浅	negative
衅发萧墙	negative
七拼八凑	negative
可乘之机	negative
怕硬欺软	negative
肆言詈辱	negative
独霸一方	negative
藏垢纳污	negative
自欺欺人	negative
狗头军师	negative
吞云吐雾	negative
攻守同盟	negative
同恶相济	negative
放任自流	negative
引类呼朋	negative
大打出手	negative
互相推诿	negative
包办代替	negative
目无法纪	negative
金貂换酒	negative
雪窖冰天	negative
察察为明	negative
杜口木舌	negative
不知深浅	negative
拿腔做势	negative
以力服人	negative
寸指测渊	negative
寡见少闻	negative
有眼无珠	negative
心有余而力不足	negative
庞然大物	negative
乌有先生	negative
黔突暖席	negative
鹰鼻鹞眼	negative
阿谀取容	negative
妒能害贤	negative
怀才之遇	negative
鸡皮鹤发	negative
交臂失之	negative
道尽途穷	negative
无补于事	negative
节节败退	negative
师老民困	negative
人老珠黄	negative
行尸走肉	negative
不朗不秀	negative
驽马恋栈	negative
臭肉来蝇	negative
同流合污	negative
梁上君子	negative
死有余僇	negative
背道而驰	negative
弄假成真	negative
以冰致蝇	negative
屋下架屋	negative
蠢如鹿豕	negative
扣盘扪烛	negative
谄山傲下	negative
罪魁祸首	negative
同床异梦	negative
鼹腹易盈	negative
淆惑视听	negative
无的放矢	negative
矜功伐善	negative
说嘴打嘴	negative
自取其咎	negative
作茧自缚	negative
横生枝节	negative
家道中落	negative
漫天烽火	negative
门可罗雀	negative
百无一能	negative
遇人不淑	negative
贪小失大	negative
断章截句	negative
点金成铁	negative
佶屈聱牙	negative
被发文身	negative
应接不暇	negative
崇本抑末	negative
人前背后	negative
自作聪明	negative
刍荛之见	negative
管见所及	negative
傲视轻物	negative
好自矜夸	negative
目无下尘	negative
朋党之争	negative
争名于朝，夺利于世	negative
狼吞虎咽	negative
贪求无厌	negative
蛊惑人心	negative
啥也不说了	negative
抓狂	negative
_ass	negative
臭嘴	negative
糗大了	negative
狂顶	negative
烂人	negative
RY	negative
蛋白质	negative
leecher	negative
我吐	negative
好高务远	negative
荒谬	negative
看风使舵	negative
大杂烩	negative
兜售	negative
刚愎自用	negative
夸夸其谈	negative
爱发牢骚	negative
烂摊子	negative
理屈词穷	negative
乱七八糟	negative
貌合神离	negative
颓靡	negative
谋害	negative
懦弱	negative
不堪入目	negative
凶恶	negative
蚍蜉撼树	negative
刻板	negative
奇货可居	negative
巧立名目	negative
清规戒律	negative
轻举妄动	negative
三心二意	negative
奢侈	negative
失职	negative
四分五裂	negative
呆若木鸡	negative
挑肥拣瘦	negative
视同儿戏	negative
万马齐喑	negative
无的放失	negative
无所不至	negative
洗劫	negative
闲言碎语	negative
倚仗	negative
杂乱	negative
自私	negative
恶狠狠	negative
阴贼	negative
邪念	negative
幸灾乐祸	negative
刁悍	negative
老奸巨猾	negative
不义	negative
乏货	negative
拿大	negative
自命不凡	negative
落落寡合	negative
拘执	negative
顽固不化	negative
乖僻	negative
装假	negative
油嘴滑舌	negative
厚此薄彼	negative
利己主义	negative
刻舟求剑	negative
村俗	negative
诈唬	negative
摆谱儿	negative
贸然	negative
愚味	negative
不知进退	negative
冠冕堂皇	negative
浮漂	negative
刁诈	negative
虚浮	negative
土气	negative
胆小	negative
心不在焉	negative
首鼠两端	negative
粉饰	negative
离谱	negative
卖好	negative
欺蒙	negative
招摇撞骗	negative
做鬼	negative
瞎闹	negative
策划	negative
斥责	negative
被动	negative
反眼不识	negative
反复无常	negative
神经	negative
异想天开	negative
心眼多	negative
简陋	negative
偏激	negative
冷眼旁观	negative
冷语冰人	negative
分文不值	negative
模糊不清	negative
慢慢腾腾	negative
慢悠悠	negative
独断	negative
不近人情	negative
安于现状	negative
半封建	negative
吃偏饭	negative
讥笑	negative
老一套	negative
明哲保身	negative
贪心不足	negative
不廉	negative
低俗	negative
有伤风化	negative
守财奴	negative
淫荡	negative
荡检逾闲	negative
诟骂	negative
抓破脸	negative
恩将仇报	negative
耍花招	negative
献媚	negative
阿谀奉承	negative
破绽百出	negative
毫不留情	negative
一文不值	negative
盲人摸象	negative
理亏|	negative
莫名其妙	negative
寡廉鲜耻	negative
有名无实	negative
歹心	negative
名不符实	negative
想当然	negative
劣等	negative
暗杀	negative
把持	negative
白费	negative
败叶	negative
暴利	negative
笨蛋	negative
编派	negative
不济	negative
惨杀	negative
憷场	negative
借刀杀人	negative
疑惑	negative
顽皮	negative
疯狂	negative
离奇	negative
不渝	negative
草芥	negative
差池	negative
拆台	negative
孱弱	negative
剿说	negative
扯臊	negative
陈规	negative
逞凶	negative
魑魅	negative
冲犯	negative
丑话	negative
臭棋	negative
出局	negative
创伤	negative
鹑衣	negative
疵品	negative
粗莽	negative
篡改	negative
措大	negative
大话	negative
党棍	negative
倒运	negative
盗骗	negative
低档	negative
敌酋	negative
地煞	negative
凋落	negative
喋喋	negative
斗气	negative
毒手	negative
黩武	negative
短见	negative
掇弄	negative
厄运	negative
恶煞	negative
恶兆	negative
发狂	negative
藩篱	negative
犯憷	negative
犯傻	negative
妨碍	negative
飞贼	negative
非法	negative
废然	negative
偾事	negative
浮词	negative
腐旧	negative
干号	negative
割据	negative
苟安	negative
辜负	negative
关碍	negative
惯家	negative
鬼怪	negative
鬼混	negative
过当	negative
含混	negative
黑道	negative
黑手	negative
哄抬	negative
胡说	negative
话柄	negative
惶然	negative
毁弃	negative
秽气	negative
混说	negative
祸事	negative
极权	negative
家贼	negative
奸商	negative
简慢	negative
狡计	negative
芥蒂	negative
纠合	negative
攫取	negative
赖账	negative
苛责	negative
空泛	negative
狂言	negative
亏负	negative
狼藉	negative
落架	negative
冷害	negative
厉鬼	negative
凌轹	negative
流弊	negative
漏税	negative
乱兵	negative
乱子	negative
落马	negative
骂街	negative
忙乱	negative
冒进	negative
媚世	negative
糜烂	negative
民贼	negative
魔王	negative
暮气	negative
纳粹	negative
纳贿	negative
闹腾	negative
内忧	negative
腻歪	negative
扭捏	negative
女巫	negative
拍马	negative
叛乱	negative
赔钱	negative
批缪	negative
屁话	negative
骗术	negative
频仍	negative
破灭	negative
乞讨	negative
悭吝	negative
浅学	negative
强梁	negative
硗薄	negative
侵夺	negative
轻慢	negative
囚犯	negative
屈膝	negative
权贵	negative
群氓	negative
冗员	negative
丧乱	negative
啬刻	negative
煞气	negative
上钩	negative
失察	negative
失闪	negative
失着	negative
事故	negative
受过	negative
受穷	negative
树敌	negative
说客	negative
厮混	negative
肆扰	negative
损害	negative
塌台	negative
糖弹	negative
套购	negative
挑动	negative
同谋	negative
屠戮	negative
退化	negative
瓦全	negative
玩忽	negative
妄断	negative
忘本	negative
违反	negative
倭寇	negative
诬栽	negative
西风	negative
洗荡	negative
黠慧	negative
下游	negative
险象	negative
嚣闹	negative
小鞋	negative
邪道	negative
邪祟	negative
腥臊	negative
凶年	negative
凶焰	negative
朽木	negative
虚怯	negative
续貂	negative
玄虚	negative
驯化	negative
炎凉	negative
洋鬼子	negative
妖雾	negative
业障	negative
遗恨	negative
臆说	negative
阴狠	negative
淫辞	negative
淫邪	negative
迎合	negative
忧烦	negative
诱饵	negative
迂拘	negative
愚暗	negative
语病	negative
冤魂	negative
冤狱	negative
怨嗟	negative
砸锅	negative
杂质	negative
山穷水尽	negative
毒化	negative
怒气	negative
差役	negative
调戏	negative
匹夫	negative
败退	negative
顶撞	negative
私心	negative
夭折	negative
衰败	negative
空谈	negative
粗暴	negative
习染	negative
束手无策	negative
怀疑	negative
行将就木	negative
乱哄哄	negative
丢人现眼	negative
沆瀣一气	negative
小丑	negative
颓唐	negative
惶惶不可终日	negative
挂一漏万	negative
企图	negative
箪食瓢饮	negative
破落	negative
漫无边际	negative
坐井观天	negative
不安	negative
疙疙瘩瘩	negative
郁结	negative
难受	negative
二五眼	negative
唯唯诺诺	negative
折磨	negative
漏洞	negative
呜呼哀哉	negative
抑制	negative
退步	negative
不幸	negative
一仍旧贯	negative
非议	negative
零碎	negative
含糊其辞	negative
腼腆	negative
残害	negative
急功近利	negative
摇尾乞怜	negative
烦乱	negative
失慎	negative
死皮赖脸	negative
事与愿违	negative
薄弱	negative
一味	negative
自咎	negative
腻烦	negative
故态复萌	negative
气短	negative
市侩	negative
耽搁	negative
暧昧	negative
绕圈子	negative
纸上谈兵	negative
背时	negative
恣意	negative
畏首畏尾	negative
悠悠忽忽	negative
骄横	negative
赤地千里	negative
诈骗	negative
孤寂	negative
一筹莫展	negative
居心	negative
助长	negative
搬弄	negative
危害	negative
鼓吹	negative
灾荒	negative
恹恹	negative
窘困	negative
清寒	negative
荒漠	negative
吵闹	negative
杀人不见血	negative
困难	negative
漆黑一团	negative
危殆	negative
虚构	negative
气冲牛斗	negative
无奈	negative
忧心	negative
不过意	negative
操之过急	negative
成心	negative
颠三倒四	negative
困惑	negative
冷清	negative
抹不开	negative
年久失修	negative
弱势	negative
受窘	negative
小心翼翼	negative
喧嚷	negative
严峻	negative
名存实亡	negative
投鼠忌器	negative
沾沾自喜	negative
抱头鼠窜	negative
不攻自破	negative
彻头彻尾	negative
初出茅庐	negative
吹篪乞食	negative
大张旗鼓	negative
东奔西走	negative
饭糗茹草	negative
非同小可	negative
何足为奇	negative
惊涛骇浪	negative
磕头碰脑	negative
窥豹一斑	negative
面面相觑	negative
皮之不存，毛将焉附	negative
其实难副	negative
人声嘈杂	negative
煞费苦心	negative
听天由命	negative
挖空心思	negative
未可厚非	negative
嬉皮笑脸	negative
喜怒无常	negative
怨女旷夫	negative
知其一，不知其二	negative
走马看花	negative
黑哨	negative
愁绪	negative
讹脱	negative
横事	negative
火性	negative
狂人	negative
迷雾	negative
野性	negative
隐忧	negative
艰危	negative
斗嘴	negative
翻悔	negative
冒充	negative
爬行	negative
讨好	negative
争斗	negative
阴冷	negative
痴肥	negative
花心	negative
烦嚣	negative
晦气	negative
怔忪	negative
凶悍	negative
索寞	negative
厉害	negative
悲郁	negative
背理	negative
悖晦	negative
憋屈	negative
不法	negative
不忿	negative
不慎	negative
刺耳	negative
粗浅	negative
单弱	negative
胆寒	negative
低效	negative
动怒	negative
多病	negative
二流	negative
放肆	negative
费事	negative
纷杂	negative
封建	negative
浮艳	negative
孤苦	negative
古怪	negative
害怕	negative
含悲	negative
好景不长	negative
好胜	negative
涣散	negative
晃悠悠	negative
灰秃秃	negative
晦涩	negative
急促	negative
狡黠	negative
矫情	negative
惧怕	negative
看不上	negative
枯槁	negative
枯燥	negative
拉下脸来	negative
狼狈	negative
冷冷清清	negative
劣质	negative
鲁钝	negative
昧心	negative
闷热	negative
面带怒色	negative
内疚	negative
驽钝	negative
疲乏	negative
偏枯	negative
贫瘠	negative
漆黑	negative
气不过	negative
轻忽	negative
情急	negative
冗长	negative
使人发怒	negative
疏阔	negative
衰微	negative
松散	negative
肃杀	negative
讨嫌	negative
挑食	negative
畏忌	negative
无动于衷	negative
无恒	negative
稀烂	negative
险厄	negative
萧条	negative
淆乱	negative
心慌	negative
心痛	negative
羞恶	negative
羞人答答	negative
朽腐	negative
一个心眼	negative
饮恨吞声	negative
黝黯	negative
迂回曲折	negative
郁积	negative
不兴	negative
群起而攻之	negative
涂脂抹粉	negative
倚门卖笑	negative
障人眼目	negative
指手画脚	negative
白璧微瑕	negative
随遇而安	negative
反其道而行之	negative
根深蒂固	negative
悔之无及	negative
白头如新	negative
病急乱投医	negative
不管不顾	negative
不修边幅	negative
草木愚夫	negative
察见渊鱼	negative
朝不谋夕	negative
沉吟不语	negative
乘虚而入	negative
踌躇不决	negative
从风而服	negative
打肿脸充胖子	negative
大杀风景	negative
颠沛流离	negative
东拉西扯	negative
二愣子报丧－慌里慌张	negative
二三其德	negative
饭来张口	negative
放浪江湖	negative
非分之想	negative
抚景伤情	negative
狗尾续貂	negative
鼓囊囊的皮球－有气	negative
关门大吉	negative
蒿目时艰	negative
花里胡哨	negative
